REGION,PROVINCIA,COMUNA,DC,AREA,ZC_LOC,ID_ZONA_LOC,NVIV,NHOGAR,PERSONAN,P07,P08,P09,P10,P10COMUNA,P10PAIS,P11,P11COMUNA,P11PAIS,P12,P12COMUNA,P12PAIS,P12A_LLEGADA,P12A_TRAMO,P13,P14,P15,P15A,P16,P16A,P16A_OTRO,P17,P18,P19,P20,P21M,P21A,P10PAIS_GRUPO,P11PAIS_GRUPO,P12PAIS_GRUPO,ESCOLARIDAD,P16A_GRUPO,REGION_15R,PROVINCIA_15R,COMUNA_15R,P10COMUNA_15R,P11COMUNA_15R,P12COMUNA_15R
10,101,10102,1,2,4,14512,60,1,3,5,2,4,1,98,998,1,98,998,2,10108,998,9998,98,1,0,2,1,2,98,98,98,98,98,98,98,9998,998,998,998,0,98,10,101,10102,98,98,10108
10,101,10102,1,2,4,14512,61,1,1,1,1,39,1,98,998,2,98,998,1,98,998,9998,98,2,2,7,2,2,98,98,1,C,98,98,98,9998,998,998,998,10,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,61,1,2,2,2,32,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,6,98,2,2,4,2014,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,61,1,3,5,1,9,1,98,998,2,98,998,1,98,998,9998,98,1,3,5,2,2,98,98,98,98,98,98,98,9998,998,998,998,3,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,61,1,4,5,2,3,1,98,998,1,98,998,1,98,998,9998,98,1,0,1,2,2,98,98,98,98,98,98,98,9998,998,998,998,0,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,62,1,1,1,1,32,1,98,998,2,98,998,1,98,998,9998,98,2,4,7,1,1,1,98,1,A,98,98,98,9998,998,998,998,12,1,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,62,1,2,2,2,28,1,98,998,2,98,998,2,10108,998,9998,98,2,4,7,1,2,98,98,6,98,1,1,8,2008,998,998,998,12,98,10,101,10102,98,98,10108
10,101,10102,1,2,4,14512,62,1,3,5,1,8,1,98,998,2,98,998,1,98,998,9998,98,1,2,5,2,1,1,98,98,98,98,98,98,9998,998,998,998,2,1,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,63,1,1,1,2,48,1,98,998,2,98,998,1,98,998,9998,98,2,6,5,2,2,98,98,1,I,3,3,4,1989,998,998,998,6,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,64,1,1,1,2,55,1,98,998,2,98,998,2,10108,998,9998,98,2,3,5,2,2,98,98,6,98,3,3,8,1994,998,998,998,3,98,10,101,10102,98,98,10108
10,101,10102,1,2,4,14512,64,1,2,5,1,26,1,98,998,2,98,998,1,98,998,9998,98,2,4,7,1,2,98,98,1,C,98,98,98,9998,998,998,998,12,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,65,1,1,1,1,45,1,98,998,2,98,998,1,98,998,9998,98,2,2,7,2,2,98,98,1,Z,98,98,98,9998,998,998,998,10,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,65,1,2,5,1,12,1,98,998,99,99,999,1,98,998,9998,98,2,6,5,2,2,98,98,98,98,98,98,98,9998,998,999,998,6,98,10,101,10102,98,99,98
10,101,10102,1,2,4,14512,66,1,1,1,1,54,1,98,998,2,98,998,1,98,998,9998,98,2,4,8,1,1,10,5,2,F,98,98,98,9998,998,998,998,12,1,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,66,1,2,2,2,56,1,98,998,2,98,998,1,98,998,9998,98,2,7,5,2,1,10,5,6,98,3,3,12,1990,998,998,998,7,1,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,66,1,3,5,2,26,1,98,998,2,98,998,1,98,998,9998,98,2,3,11,1,1,1,98,1,Q,1,1,10,2012,998,998,998,15,1,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,66,1,4,12,2,4,1,98,998,1,98,998,1,98,998,9998,98,1,0,2,1,2,98,98,98,98,98,98,98,9998,998,998,998,0,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,67,1,1,1,2,67,1,98,998,2,98,998,1,98,998,9998,98,3,98,98,98,2,98,98,7,98,5,5,5,1984,998,998,998,0,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,67,1,2,5,1,42,1,98,998,2,98,998,1,98,998,9998,98,2,4,7,1,2,98,98,4,98,98,98,98,9998,998,998,998,12,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,67,1,3,5,2,32,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,2,Z,1,1,6,2012,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,67,1,4,12,1,4,1,98,998,1,98,998,2,10101,998,9998,98,1,0,2,1,2,98,98,98,98,98,98,98,9998,998,998,998,0,98,10,101,10102,98,98,10101
10,101,10102,1,2,4,14512,68,1,1,1,2,79,1,98,998,2,98,998,2,10208,998,9998,98,2,1,5,2,2,98,98,7,98,6,6,11,1976,998,998,998,1,98,10,101,10102,98,98,10208
10,101,10102,1,2,4,14512,68,1,2,15,1,36,1,98,998,3,10203,998,2,10104,998,9998,98,2,8,5,1,2,98,98,1,Z,98,98,98,9998,998,998,998,8,98,10,101,10102,98,10203,10104
10,101,10102,1,2,4,14512,68,1,3,12,2,30,1,98,998,3,10203,998,1,98,998,9998,98,2,8,5,1,2,98,98,6,98,1,1,12,2007,998,998,998,8,98,10,101,10102,98,10203,98
10,101,10102,1,2,4,14512,68,1,4,14,2,9,1,98,998,3,10203,998,1,98,998,9998,98,1,3,5,2,2,98,98,98,98,98,98,98,9998,998,998,998,3,98,10,101,10102,98,10203,98
10,101,10102,1,2,4,14512,69,1,1,1,1,68,1,98,998,2,98,998,1,98,998,9998,98,2,3,5,2,2,98,98,1,F,98,98,98,9998,998,998,998,3,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,69,1,2,2,2,63,1,98,998,2,98,998,1,98,998,9998,98,2,2,5,2,2,98,98,99,99,7,5,10,1996,998,998,998,2,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,69,1,3,5,2,23,1,98,998,2,98,998,1,98,998,9998,98,1,4,8,1,2,98,98,5,98,99,99,99,9999,998,998,998,12,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,69,1,4,14,1,7,99,99,999,99,99,999,99,99,999,9999,99,99,99,99,99,99,99,99,98,98,98,98,98,9998,999,999,999,99,99,10,101,10102,99,99,99
10,101,10102,1,2,4,14512,70,1,1,1,1,56,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,1,10,5,1,F,98,98,98,9998,998,998,998,8,1,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,70,1,2,2,2,38,1,98,998,2,98,998,1,98,998,9998,98,2,3,7,2,1,10,5,1,P,2,2,10,1999,998,998,998,11,1,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,70,1,3,5,1,17,1,98,998,2,98,998,1,98,998,9998,98,1,3,8,2,1,10,5,5,98,98,98,98,9998,998,998,998,11,1,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,70,1,4,9,1,58,2,98,998,3,13101,998,1,98,998,9998,98,2,4,5,2,2,98,98,1,N,98,98,98,9998,998,998,998,4,98,10,101,10102,98,13101,98
10,101,10102,1,2,4,14512,71,1,1,1,2,92,1,98,998,2,98,998,1,98,998,9998,98,3,98,98,98,2,98,98,7,98,7,7,10,1968,998,998,998,0,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,72,1,1,1,1,38,1,98,998,99,99,999,1,98,998,9998,98,2,4,7,1,1,1,98,1,C,98,98,98,9998,998,999,998,12,1,10,101,10102,98,99,98
10,101,10102,1,2,4,14512,72,1,2,2,2,37,1,98,998,2,98,998,2,10101,998,9998,98,2,4,7,1,1,1,98,1,N,3,3,4,2012,998,998,998,12,1,10,101,10102,98,98,10101
10,101,10102,1,2,4,14512,72,1,3,5,1,12,1,98,998,2,98,998,1,98,998,9998,98,1,6,5,2,1,1,98,98,98,98,98,98,9998,998,998,998,6,1,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,72,1,4,5,1,7,1,98,998,2,98,998,1,98,998,9998,98,1,1,5,2,1,1,98,98,98,98,98,98,9998,998,998,998,1,1,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,72,1,5,5,2,5,1,98,998,2,98,998,1,98,998,9998,98,1,0,1,2,1,1,98,98,98,98,98,98,9998,998,998,998,0,1,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,73,1,1,1,1,44,1,98,998,2,98,998,1,98,998,9998,98,2,1,7,2,2,98,98,1,F,98,98,98,9998,998,998,998,9,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,73,1,2,2,2,48,1,98,998,2,98,998,2,10108,998,9998,98,2,8,5,1,2,98,98,99,99,4,4,8,2005,998,998,998,8,98,10,101,10102,98,98,10108
10,101,10102,1,2,4,14512,73,1,3,5,2,11,1,98,998,2,98,998,1,98,998,9998,98,1,5,5,2,99,99,99,98,98,98,98,98,9998,998,998,998,5,99,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,75,1,1,1,2,23,1,98,998,2,98,998,1,98,998,9998,98,2,4,7,1,2,98,98,6,98,1,1,10,2016,998,998,998,12,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,75,1,2,4,1,25,1,98,998,3,10101,998,2,10101,998,9998,98,2,4,8,1,2,98,98,1,Z,98,98,98,9998,998,998,998,12,98,10,101,10102,98,10101,10101
10,101,10102,1,2,4,14512,75,1,3,5,1,0,1,98,998,1,98,998,1,98,998,9998,98,3,98,98,98,99,99,99,98,98,98,98,98,9998,998,998,998,0,99,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,76,1,1,1,2,61,1,98,998,3,10101,998,2,10105,998,9998,98,2,2,7,2,2,98,98,2,A,9,3,12,1983,998,998,998,10,98,10,101,10102,98,10101,10105
10,101,10102,1,2,4,14512,76,1,2,7,1,57,3,10101,998,3,10101,998,2,10101,998,9998,98,2,1,7,2,2,98,98,1,A,98,98,98,9998,998,998,998,9,98,10,101,10102,10101,10101,10101
10,101,10102,1,2,4,14512,77,1,1,1,1,39,1,98,998,2,98,998,1,98,998,9998,98,99,4,7,1,2,98,98,1,C,98,98,98,9998,998,998,998,12,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,77,1,2,2,2,38,1,98,998,2,98,998,1,98,998,9998,98,2,6,5,2,2,98,98,1,C,2,2,5,2009,998,998,998,6,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,77,1,3,5,1,7,1,98,998,2,98,998,1,98,998,9998,98,1,1,5,2,2,98,98,98,98,98,98,98,9998,998,998,998,1,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,78,1,1,1,1,26,1,98,998,3,10101,998,2,10101,998,9998,98,2,4,8,1,2,98,98,1,F,98,98,98,9998,998,998,998,12,98,10,101,10102,98,10101,10101
10,101,10102,1,2,4,14512,78,1,2,2,2,22,1,98,998,3,10101,998,2,10202,998,9998,98,2,4,8,1,2,98,98,1,P,2,2,1,2016,998,998,998,12,98,10,101,10102,98,10101,10202
10,101,10102,1,2,4,14512,78,1,3,5,2,3,1,98,998,1,98,998,1,98,998,9998,98,3,98,98,98,2,98,98,98,98,98,98,98,9998,998,998,998,0,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,78,1,4,5,1,1,1,98,998,1,98,998,1,98,998,9998,98,3,98,98,98,2,98,98,98,98,98,98,98,9998,998,998,998,0,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,79,1,1,1,1,53,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,1,F,98,98,98,9998,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,80,1,1,1,1,62,1,98,998,2,98,998,2,10303,998,9998,98,2,7,5,2,2,98,98,1,Z,98,98,98,9998,998,998,998,7,98,10,101,10102,98,98,10303
10,101,10102,1,2,4,14512,81,1,1,1,1,58,1,98,998,2,98,998,1,98,998,9998,98,2,5,5,2,2,98,98,1,G,98,98,98,9998,998,998,998,5,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,81,1,2,2,2,57,1,98,998,2,98,998,1,98,998,9998,98,2,3,5,2,2,98,98,6,98,3,3,11,1992,998,998,998,3,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,82,1,1,1,2,44,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,1,1,98,6,98,3,3,1,2009,998,998,998,8,1,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,82,1,2,5,2,8,1,98,998,2,98,998,1,98,998,9998,98,1,2,5,2,1,1,98,98,98,98,98,98,9998,998,998,998,2,1,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,83,1,1,1,1,31,1,98,998,2,98,998,1,98,998,9998,98,2,4,7,1,2,98,98,1,A,98,98,98,9998,998,998,998,12,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,83,1,2,4,2,25,1,98,998,2,98,998,2,10108,998,9998,98,2,8,5,1,2,98,98,1,A,2,2,6,2012,998,998,998,8,98,10,101,10102,98,98,10108
10,101,10102,1,2,4,14512,83,1,3,5,2,9,1,98,998,2,98,998,1,98,998,9998,98,1,3,5,2,2,98,98,98,98,98,98,98,9998,998,998,998,3,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,83,1,4,5,1,4,1,98,998,1,98,998,1,98,998,9998,98,1,0,1,1,2,98,98,98,98,98,98,98,9998,998,998,998,0,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,85,1,1,1,2,59,1,98,998,2,98,998,1,98,998,9998,98,2,3,5,2,2,98,98,6,98,1,1,11,1980,998,998,998,3,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,85,1,2,7,1,54,1,98,998,2,98,998,1,98,998,9998,98,2,6,5,2,2,98,98,1,C,98,98,98,9998,998,998,998,6,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,85,1,3,7,1,46,1,98,998,2,98,998,1,98,998,9998,98,2,4,7,1,2,98,98,4,98,98,98,98,9998,998,998,998,12,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,86,1,1,1,2,71,1,98,998,2,98,998,1,98,998,9998,98,2,4,5,2,1,1,98,7,98,1,1,2,1970,998,998,998,4,1,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,86,1,2,5,2,47,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,1,1,98,6,98,0,98,98,9998,998,998,998,8,1,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,87,1,1,1,1,72,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,1,F,98,98,98,9998,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,87,1,2,2,2,70,1,98,998,2,98,998,1,98,998,9998,98,3,98,98,98,2,98,98,2,Z,5,5,12,1977,998,998,998,0,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,87,1,3,5,2,42,1,98,998,2,98,998,1,98,998,9998,98,2,2,7,2,2,98,98,1,C,1,1,4,1994,998,998,998,10,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,87,1,4,12,2,23,1,98,998,2,98,998,1,98,998,9998,98,1,2,7,2,2,98,98,6,98,1,1,9,2011,998,998,998,10,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,87,1,5,14,2,5,1,98,998,2,98,998,1,98,998,9998,98,1,0,3,2,2,98,98,98,98,98,98,98,9998,998,998,998,0,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,88,1,1,1,1,39,1,98,998,2,98,998,1,98,998,9998,98,2,4,7,1,2,98,98,1,Z,98,98,98,9998,998,998,998,12,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,88,1,2,2,2,37,1,98,998,2,98,998,2,11101,998,9998,98,2,1,7,2,2,98,98,6,98,3,3,11,2010,998,998,998,9,98,10,101,10102,98,98,11101
10,101,10102,1,2,4,14512,88,1,3,5,1,17,1,98,998,2,98,998,1,98,998,9998,98,1,3,7,2,2,98,98,5,98,98,98,98,9998,998,998,998,11,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,88,1,4,5,2,13,1,98,998,2,98,998,1,98,998,9998,98,1,7,5,2,2,98,98,98,98,98,98,98,9998,998,998,998,7,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,88,1,5,5,1,6,1,98,998,2,98,998,1,98,998,9998,98,1,0,3,1,2,98,98,98,98,98,98,98,9998,998,998,998,0,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,89,1,1,1,2,55,1,98,998,2,98,998,1,98,998,9998,98,2,6,5,2,2,98,98,7,98,2,2,6,1989,998,998,998,6,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,90,1,1,1,1,58,1,98,998,2,98,998,1,98,998,9998,98,2,4,10,1,1,1,98,1,Z,98,98,98,9998,998,998,998,10,1,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,90,1,2,2,2,49,1,98,998,2,98,998,1,98,998,9998,98,2,4,7,1,1,1,98,1,O,3,3,7,2006,998,998,998,12,1,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,90,1,3,5,2,18,1,98,998,2,98,998,1,98,998,9998,98,1,4,7,1,1,1,98,5,98,0,98,98,9998,998,998,998,12,1,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,90,1,4,5,1,14,1,98,998,2,98,998,1,98,998,9998,98,1,8,5,1,1,1,98,98,98,98,98,98,9998,998,998,998,8,1,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,90,1,5,5,2,10,1,98,998,2,98,998,1,98,998,9998,98,1,4,5,2,1,1,98,98,98,98,98,98,9998,998,998,998,4,1,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,91,1,1,1,1,44,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,1,N,98,98,98,9998,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,91,1,2,4,2,37,1,98,998,3,10101,998,2,14101,998,9998,98,2,4,5,2,2,98,98,99,99,3,3,1,2008,998,998,998,4,98,10,101,10102,98,10101,14101
10,101,10102,1,2,4,14512,91,1,3,6,1,13,1,98,998,3,10101,998,2,10101,998,9998,98,1,5,5,2,2,98,98,98,98,98,98,98,9998,998,998,998,5,98,10,101,10102,98,10101,10101
10,101,10102,1,2,4,14512,91,1,4,6,2,9,1,98,998,3,10101,998,2,10101,998,9998,98,1,3,5,2,2,98,98,98,98,98,98,98,9998,998,998,998,3,98,10,101,10102,98,10101,10101
10,101,10102,1,2,4,14512,91,1,5,5,2,18,1,98,998,99,99,999,1,98,998,9998,98,2,4,8,1,2,98,98,5,98,0,98,98,9998,998,999,998,12,98,10,101,10102,98,99,98
10,101,10102,1,2,4,14512,91,1,6,14,1,12,1,98,998,99,99,999,1,98,998,9998,98,1,6,5,2,2,98,98,98,98,98,98,98,9998,998,999,998,6,98,10,101,10102,98,99,98
10,101,10102,1,2,4,14512,93,1,1,1,1,40,1,98,998,2,98,998,1,98,998,9998,98,2,4,5,2,2,98,98,1,A,98,98,98,9998,998,998,998,4,98,10,101,10102,98,98,98
10,101,10102,1,2,4,14512,93,1,2,2,2,23,1,98,998,3,10108,998,2,10108,998,9998,98,2,1,7,2,2,98,98,6,98,2,2,3,2015,998,998,998,9,98,10,101,10102,98,10108,10108
10,101,10102,1,2,4,14512,93,1,3,5,2,3,1,98,998,1,98,998,2,10108,998,9998,98,1,0,1,2,2,98,98,98,98,98,98,98,9998,998,998,998,0,98,10,101,10102,98,98,10108
10,101,10102,1,2,4,14512,93,1,4,5,2,2,1,98,998,1,98,998,2,10108,998,9998,98,1,0,1,2,2,98,98,98,98,98,98,98,9998,998,998,998,0,98,10,101,10102,98,98,10108
10,101,10102,1,2,4,14512,93,2,1,1,1,42,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,1,C,98,98,98,9998,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,1,1,1,1,2,68,1,98,998,2,98,998,99,99,999,9999,99,2,3,5,2,2,98,98,7,98,5,4,10,1994,998,998,999,3,98,10,101,10102,98,98,99
10,101,10102,1,2,8,12926,1,1,2,12,2,22,1,98,998,99,99,999,1,98,998,9998,98,2,4,8,1,2,98,98,8,98,1,1,2,2014,998,999,998,12,98,10,101,10102,98,99,98
10,101,10102,1,2,8,12926,1,1,3,12,1,3,1,98,998,1,98,998,1,98,998,9998,98,1,0,1,2,2,98,98,98,98,98,98,98,9998,998,998,998,0,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,3,1,1,1,2,61,1,98,998,2,98,998,1,98,998,9998,98,2,1,8,2,2,98,98,6,98,3,3,2,1991,998,998,998,9,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,3,1,2,2,1,64,1,98,998,2,98,998,2,10106,998,9998,98,2,8,5,1,2,98,98,1,H,98,98,98,9998,998,998,998,8,98,10,101,10102,98,98,10106
10,101,10102,1,2,8,12926,3,1,3,12,1,11,1,98,998,2,98,998,1,98,998,9998,98,1,5,5,2,2,98,98,98,98,98,98,98,9998,998,998,998,5,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,3,1,4,5,2,26,2,98,998,2,98,998,1,98,998,9998,98,1,4,7,1,2,98,98,5,98,0,98,98,9998,998,998,998,12,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,3,1,5,11,1,25,3,10101,998,3,10101,998,2,13116,998,9998,98,1,4,8,2,2,98,98,5,98,98,98,98,9998,998,998,998,12,98,10,101,10102,10101,10101,13116
10,101,10102,1,2,8,12926,3,1,6,12,2,23,3,10101,998,3,10101,998,2,10101,998,9998,98,1,4,12,2,2,98,98,1,G,0,98,98,9998,998,998,998,16,98,10,101,10102,10101,10101,10101
10,101,10102,1,2,8,12926,4,1,1,1,1,69,1,98,998,2,98,998,1,98,998,9998,98,2,6,5,2,2,98,98,1,A,98,98,98,9998,998,998,998,6,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,4,1,2,7,2,75,4,98,32,5,98,998,1,98,998,9998,98,2,3,5,2,2,98,98,7,98,2,2,5,1977,32,32,998,3,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,4,1,3,14,1,39,1,98,998,2,98,998,1,98,998,9998,98,2,7,5,2,2,98,98,1,A,98,98,98,9998,998,998,998,7,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,4,1,4,14,1,58,1,98,998,2,98,998,1,98,998,9998,98,2,2,8,2,1,1,98,1,A,98,98,98,9998,998,998,998,10,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,5,1,1,1,2,44,1,98,998,2,98,998,1,98,998,9998,98,2,7,5,2,1,1,98,1,G,5,4,7,2007,998,998,998,7,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,5,1,2,2,1,46,1,98,998,2,98,998,99,99,999,9999,99,2,4,5,2,1,1,98,1,A,98,98,98,9998,998,998,999,4,1,10,101,10102,98,98,99
10,101,10102,1,2,8,12926,5,1,3,5,1,9,1,98,998,2,98,998,1,98,998,9998,98,1,3,5,2,1,1,98,98,98,98,98,98,9998,998,998,998,3,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,6,1,1,1,2,68,1,98,998,2,98,998,1,98,998,9998,98,2,3,6,2,1,1,98,6,98,2,2,10,1983,998,998,998,3,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,6,1,2,5,1,34,1,98,998,3,12101,998,1,98,998,9998,98,2,8,5,1,2,98,98,1,Z,98,98,98,9998,998,998,998,8,98,10,101,10102,98,12101,98
10,101,10102,1,2,8,12926,7,1,1,1,1,23,1,98,998,3,10101,998,2,10101,998,9998,98,2,4,8,1,2,98,98,1,C,98,98,98,9998,998,998,998,12,98,10,101,10102,98,10101,10101
10,101,10102,1,2,8,12926,7,1,2,2,2,22,1,98,998,3,10101,998,1,98,998,9998,98,2,4,7,1,1,1,98,1,C,1,1,3,2014,998,998,998,12,1,10,101,10102,98,10101,98
10,101,10102,1,2,8,12926,7,1,3,14,2,13,99,99,999,99,99,999,99,99,999,9999,99,99,99,99,99,99,99,99,98,98,98,98,98,9998,999,999,999,99,99,10,101,10102,99,99,99
10,101,10102,1,2,8,12926,10,1,1,1,2,68,1,98,998,2,98,998,2,10000,998,9998,98,2,6,5,2,2,98,98,1,G,3,3,2,1974,998,998,998,6,98,10,101,10102,98,98,10000
10,101,10102,1,2,8,12926,10,1,2,5,2,43,3,10101,998,3,10101,998,2,10000,998,9998,98,2,4,12,1,2,98,98,1,P,1,1,9,2000,998,998,998,16,98,10,101,10102,10101,10101,10000
10,101,10102,1,2,8,12926,10,1,3,15,1,51,3,10101,998,3,10101,998,2,13101,998,9998,98,2,4,12,1,2,98,98,1,Z,98,98,98,9998,998,998,998,16,98,10,101,10102,10101,10101,13101
10,101,10102,1,2,8,12926,10,1,4,14,1,34,3,10101,998,3,10101,998,2,10101,998,9998,98,1,4,12,2,2,98,98,5,98,98,98,98,9998,998,998,998,16,98,10,101,10102,10101,10101,10101
10,101,10102,1,2,8,12926,10,1,5,14,1,21,99,99,999,99,99,999,99,99,999,9999,99,99,99,99,99,99,99,99,99,99,98,98,98,9998,999,999,999,99,99,10,101,10102,99,99,99
10,101,10102,1,2,8,12926,12,1,1,1,1,64,1,98,998,2,98,998,1,98,998,9998,98,2,99,99,99,2,98,98,6,98,98,98,98,9998,998,998,998,99,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,12,1,2,2,2,68,1,98,998,2,98,998,2,10109,998,9998,98,3,98,98,98,2,98,98,6,98,3,3,12,1982,998,998,998,0,98,10,101,10102,98,98,10109
10,101,10102,1,2,8,12926,12,1,3,5,2,34,1,98,998,3,10109,998,1,98,998,9998,98,2,3,11,1,1,1,98,1,Z,1,1,12,2002,998,998,998,15,1,10,101,10102,98,10109,98
10,101,10102,1,2,8,12926,13,1,1,1,1,24,1,98,998,2,98,998,99,99,999,9999,99,2,8,5,1,2,98,98,1,Z,98,98,98,9998,998,998,999,8,98,10,101,10102,98,98,99
10,101,10102,1,2,8,12926,13,1,2,4,2,27,1,98,998,2,98,998,1,98,998,9998,98,2,6,5,2,2,98,98,1,Z,2,2,12,2012,998,998,998,6,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,13,1,3,5,1,7,1,98,998,2,98,998,2,10101,998,9998,98,1,1,5,2,1,1,98,98,98,98,98,98,9998,998,998,998,1,1,10,101,10102,98,98,10101
10,101,10102,1,2,8,12926,13,1,4,5,2,4,1,98,998,1,98,998,1,98,998,9998,98,1,0,2,1,2,98,98,98,98,98,98,98,9998,998,998,998,0,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,14,1,1,1,2,53,1,98,998,99,99,999,1,98,998,9998,98,99,6,5,2,1,1,98,4,98,4,4,9,1998,998,999,998,6,1,10,101,10102,98,99,98
10,101,10102,1,2,8,12926,17,1,1,1,1,37,1,98,998,2,98,998,2,10108,998,9998,98,2,8,5,1,1,1,98,1,A,98,98,98,9998,998,998,998,8,1,10,101,10102,98,98,10108
10,101,10102,1,2,8,12926,17,1,2,2,2,39,1,98,998,2,98,998,1,98,998,9998,98,2,6,5,2,2,98,98,6,98,2,2,9,2009,998,998,998,6,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,17,1,3,5,2,16,1,98,998,2,98,998,1,98,998,9998,98,1,2,7,2,1,1,98,5,98,0,98,98,9998,998,998,998,10,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,17,1,4,5,2,7,1,98,998,2,98,998,1,98,998,9998,98,1,1,5,2,1,1,98,98,98,98,98,98,9998,998,998,998,1,1,10,101,10102,98,98,98
